Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Shanghai,PM2.5 - Principal,2020-01-08 08:00 PM,2020,01,08,20,40.1,112,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-08 09:00 PM,2020,01,08,21,39.7,111,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-08 10:00 PM,2020,01,08,22,40.5,113,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-08 11:00 PM,2020,01,08,23,37.8,107,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-09 12:00 AM,2020,01,09,00,36.4,103,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-09 01:00 AM,2020,01,09,01,35.6,101,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-09 02:00 AM,2020,01,09,02,36.8,104,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-09 03:00 AM,2020,01,09,03,36.5,103,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-09 04:00 AM,2020,01,09,04,36.4,103,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-09 05:00 AM,2020,01,09,05,36.3,103,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-09 06:00 AM,2020,01,09,06,35.8,102,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-09 07:00 AM,2020,01,09,07,36.2,103,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-09 08:00 AM,2020,01,09,08,36.4,103,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-09 09:00 AM,2020,01,09,09,35.8,102,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-09 10:00 AM,2020,01,09,10,36.4,103,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-09 11:00 AM,2020,01,09,11,36.6,104,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-09 12:00 PM,2020,01,09,12,36.9,104,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-09 01:00 PM,2020,01,09,13,34.5,98,Moderate,28.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-09 02:00 PM,2020,01,09,14,31.9,93,Moderate,27.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-09 03:00 PM,2020,01,09,15,30.9,91,Moderate,29.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-09 04:00 PM,2020,01,09,16,30.6,90,Moderate,30.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-09 05:00 PM,2020,01,09,17,30.3,89,Moderate,30.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-09 06:00 PM,2020,01,09,18,27.0,82,Moderate,23.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-09 07:00 PM,2020,01,09,19,23.9,76,Moderate,21.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-09 08:00 PM,2020,01,09,20,22.5,73,Moderate,21.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-09 09:00 PM,2020,01,09,21,20.1,68,Moderate,18.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-09 10:00 PM,2020,01,09,22,20.0,68,Moderate,20.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-09 11:00 PM,2020,01,09,23,19.0,66,Moderate,18.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-10 12:00 AM,2020,01,10,00,20.5,69,Moderate,22.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-10 01:00 AM,2020,01,10,01,21.5,71,Moderate,23.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-10 02:00 AM,2020,01,10,02,22.1,72,Moderate,23.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-10 03:00 AM,2020,01,10,03,22.0,72,Moderate,22.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-10 04:00 AM,2020,01,10,04,20.4,68,Moderate,18.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-10 05:00 AM,2020,01,10,05,20.5,69,Moderate,20.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-10 06:00 AM,2020,01,10,06,17.8,63,Moderate,14.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-10 07:00 AM,2020,01,10,07,15.5,58,Moderate,13.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-10 08:00 AM,2020,01,10,08,13.6,54,Moderate,12.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-10 09:00 AM,2020,01,10,09,12.8,52,Moderate,12.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-10 10:00 AM,2020,01,10,10,11.3,47,Good,10.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-10 11:00 AM,2020,01,10,11,12.6,52,Moderate,14.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-10 12:00 PM,2020,01,10,12,11.8,49,Good,11.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-10 01:00 PM,2020,01,10,13,12.9,53,Moderate,14.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-10 02:00 PM,2020,01,10,14,13.4,54,Moderate,14.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-10 03:00 PM,2020,01,10,15,14.2,55,Moderate,15.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-10 04:00 PM,2020,01,10,16,15.6,58,Moderate,17.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-10 05:00 PM,2020,01,10,17,13.0,53,Moderate,10.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-10 06:00 PM,2020,01,10,18,11.0,46,Good,9.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-10 07:00 PM,2020,01,10,19,9.4,39,Good,8.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-10 08:00 PM,2020,01,10,20,9.7,40,Good,10.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-10 09:00 PM,2020,01,10,21,10.3,43,Good,11.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-10 10:00 PM,2020,01,10,22,11.1,46,Good,12.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-10 11:00 PM,2020,01,10,23,11.0,46,Good,11.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-11 12:00 AM,2020,01,11,00,9.0,38,Good,7.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-11 01:00 AM,2020,01,11,01,9.0,38,Good,9.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-11 02:00 AM,2020,01,11,02,10.5,44,Good,12.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-11 03:00 AM,2020,01,11,03,9.7,40,Good,9.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-11 04:00 AM,2020,01,11,04,7.8,33,Good,6.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-11 05:00 AM,2020,01,11,05,8.4,35,Good,9.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-11 06:00 AM,2020,01,11,06,8.7,36,Good,9.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-11 07:00 AM,2020,01,11,07,9.3,39,Good,10.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-11 08:00 AM,2020,01,11,08,9.1,38,Good,9.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-11 09:00 AM,2020,01,11,09,13.0,53,Moderate,17.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-11 10:00 AM,2020,01,11,10,16.5,60,Moderate,20.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-11 11:00 AM,2020,01,11,11,22.7,73,Moderate,29.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-11 12:00 PM,2020,01,11,12,29.3,87,Moderate,36.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-11 01:00 PM,2020,01,11,13,38.7,109,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-11 02:00 PM,2020,01,11,14,43.8,121,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-11 03:00 PM,2020,01,11,15,44.4,123,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-11 04:00 PM,2020,01,11,16,42.2,117,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-11 05:00 PM,2020,01,11,17,39.1,110,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-11 06:00 PM,2020,01,11,18,36.0,102,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-11 07:00 PM,2020,01,11,19,36.5,103,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-11 08:00 PM,2020,01,11,20,37.2,105,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-11 09:00 PM,2020,01,11,21,35.6,101,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-11 10:00 PM,2020,01,11,22,38.0,107,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-11 11:00 PM,2020,01,11,23,44.8,124,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-12 12:00 AM,2020,01,12,00,50.1,137,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-12 01:00 AM,2020,01,12,01,59.4,153,Unhealthy,67.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-12 02:00 AM,2020,01,12,02,72.7,160,Unhealthy,86.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-12 03:00 AM,2020,01,12,03,79.8,164,Unhealthy,87.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-12 04:00 AM,2020,01,12,04,76.4,162,Unhealthy,73.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-12 05:00 AM,2020,01,12,05,78.7,163,Unhealthy,81.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-12 06:00 AM,2020,01,12,06,82.3,165,Unhealthy,86.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-12 07:00 AM,2020,01,12,07,82.1,165,Unhealthy,82.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-12 08:00 AM,2020,01,12,08,84.6,166,Unhealthy,87.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-12 09:00 AM,2020,01,12,09,90.8,169,Unhealthy,97.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-12 10:00 AM,2020,01,12,10,94.5,171,Unhealthy,100.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-12 11:00 AM,2020,01,12,11,100.5,174,Unhealthy,107.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-12 12:00 PM,2020,01,12,12,103.7,176,Unhealthy,111.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-12 01:00 PM,2020,01,12,13,103.8,176,Unhealthy,107.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-12 02:00 PM,2020,01,12,14,103.6,176,Unhealthy,103.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-12 03:00 PM,2020,01,12,15,107.5,178,Unhealthy,114.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-12 04:00 PM,2020,01,12,16,109.9,179,Unhealthy,117.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-12 05:00 PM,2020,01,12,17,112.9,181,Unhealthy,119.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-12 06:00 PM,2020,01,12,18,120.0,184,Unhealthy,130.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-12 07:00 PM,2020,01,12,19,125.7,187,Unhealthy,136.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-12 08:00 PM,2020,01,12,20,132.1,191,Unhealthy,146.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-12 09:00 PM,2020,01,12,21,138.7,194,Unhealthy,151.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-12 10:00 PM,2020,01,12,22,143.7,197,Unhealthy,154.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-12 11:00 PM,2020,01,12,23,150.8,201,Very Unhealthy,161.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-13 12:00 AM,2020,01,13,00,155.5,206,Very Unhealthy,163.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-13 01:00 AM,2020,01,13,01,167.6,218,Very Unhealthy,181.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-13 02:00 AM,2020,01,13,02,167.7,218,Very Unhealthy,172.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-13 03:00 AM,2020,01,13,03,169.0,219,Very Unhealthy,172.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-13 04:00 AM,2020,01,13,04,169.6,220,Very Unhealthy,171.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-13 05:00 AM,2020,01,13,05,167.2,218,Very Unhealthy,164.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-13 06:00 AM,2020,01,13,06,159.1,210,Very Unhealthy,136.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-13 07:00 AM,2020,01,13,07,149.3,199,Unhealthy,128.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-13 08:00 AM,2020,01,13,08,146.2,198,Unhealthy,139.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-13 09:00 AM,2020,01,13,09,141.1,195,Unhealthy,129.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-13 10:00 AM,2020,01,13,10,136.6,193,Unhealthy,127.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-13 11:00 AM,2020,01,13,11,131.4,190,Unhealthy,123.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-13 12:00 PM,2020,01,13,12,126.5,188,Unhealthy,119.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-13 01:00 PM,2020,01,13,13,112.2,180,Unhealthy,97.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-13 02:00 PM,2020,01,13,14,107.7,178,Unhealthy,102.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-13 03:00 PM,2020,01,13,15,101.9,175,Unhealthy,95.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-13 04:00 PM,2020,01,13,16,95.1,171,Unhealthy,88.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-13 05:00 PM,2020,01,13,17,97.3,173,Unhealthy,96.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-13 06:00 PM,2020,01,13,18,101.2,175,Unhealthy,108.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-13 07:00 PM,2020,01,13,19,104.0,176,Unhealthy,109.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-13 08:00 PM,2020,01,13,20,102.5,175,Unhealthy,100.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-13 09:00 PM,2020,01,13,21,98.5,173,Unhealthy,90.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-13 10:00 PM,2020,01,13,22,94.6,171,Unhealthy,86.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-13 11:00 PM,2020,01,13,23,91.9,170,Unhealthy,85.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-14 12:00 AM,2020,01,14,00,91.7,170,Unhealthy,88.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-14 01:00 AM,2020,01,14,01,90.6,169,Unhealthy,87.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-14 02:00 AM,2020,01,14,02,91.9,170,Unhealthy,97.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-14 03:00 AM,2020,01,14,03,93.7,171,Unhealthy,100.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-14 04:00 AM,2020,01,14,04,94.3,171,Unhealthy,96.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-14 05:00 AM,2020,01,14,05,96.5,172,Unhealthy,104.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-14 06:00 AM,2020,01,14,06,101.3,175,Unhealthy,114.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-14 07:00 AM,2020,01,14,07,119.8,184,Unhealthy,142.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-14 08:00 AM,2020,01,14,08,131.2,190,Unhealthy,146.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-14 09:00 AM,2020,01,14,09,149.9,200,Unhealthy,166.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-14 10:00 AM,2020,01,14,10,161.3,212,Very Unhealthy,172.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-14 11:00 AM,2020,01,14,11,155.5,206,Very Unhealthy,150.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-14 12:00 PM,2020,01,14,12,151.8,202,Very Unhealthy,148.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-14 01:00 PM,2020,01,14,13,150.9,201,Very Unhealthy,150.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-14 02:00 PM,2020,01,14,14,147.4,198,Unhealthy,143.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-14 03:00 PM,2020,01,14,15,146.4,198,Unhealthy,145.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-14 04:00 PM,2020,01,14,16,143.7,197,Unhealthy,139.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-14 05:00 PM,2020,01,14,17,139.2,194,Unhealthy,129.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-14 06:00 PM,2020,01,14,18,132.4,191,Unhealthy,117.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-14 07:00 PM,2020,01,14,19,113.9,181,Unhealthy,96.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-14 08:00 PM,2020,01,14,20,89.5,169,Unhealthy,68.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-14 09:00 PM,2020,01,14,21,80.7,164,Unhealthy,72.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-14 10:00 PM,2020,01,14,22,67.8,157,Unhealthy,55.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-14 11:00 PM,2020,01,14,23,58.4,152,Unhealthy,49.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-15 12:00 AM,2020,01,15,00,52.2,142,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-15 01:00 AM,2020,01,15,01,51.0,139,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-15 02:00 AM,2020,01,15,02,52.5,143,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-15 03:00 AM,2020,01,15,03,52.2,142,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-15 04:00 AM,2020,01,15,04,52.6,143,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-15 05:00 AM,2020,01,15,05,54.7,148,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-15 06:00 AM,2020,01,15,06,54.8,149,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-15 07:00 AM,2020,01,15,07,51.7,141,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-15 08:00 AM,2020,01,15,08,51.0,139,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-15 09:00 AM,2020,01,15,09,50.6,138,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-15 10:00 AM,2020,01,15,10,47.4,130,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-15 11:00 AM,2020,01,15,11,45.6,126,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-15 12:00 PM,2020,01,15,12,43.1,120,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-15 01:00 PM,2020,01,15,13,40.0,112,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-15 02:00 PM,2020,01,15,14,35.2,100,Moderate,31.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-15 03:00 PM,2020,01,15,15,34.2,97,Moderate,33.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-15 04:00 PM,2020,01,15,16,32.1,93,Moderate,30.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-15 05:00 PM,2020,01,15,17,26.9,82,Moderate,22.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-15 06:00 PM,2020,01,15,18,25.4,79,Moderate,24.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-15 07:00 PM,2020,01,15,19,27.2,83,Moderate,29.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-15 08:00 PM,2020,01,15,20,24.1,76,Moderate,21.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-15 09:00 PM,2020,01,15,21,21.5,71,Moderate,19.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-15 10:00 PM,2020,01,15,22,17.2,62,Moderate,13.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-15 11:00 PM,2020,01,15,23,16.1,59,Moderate,15.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-16 12:00 AM,2020,01,16,00,13.5,54,Moderate,11.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-16 01:00 AM,2020,01,16,01,11.7,49,Good,10.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-16 02:00 AM,2020,01,16,02,9.8,41,Good,8.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-16 03:00 AM,2020,01,16,03,8.9,37,Good,8.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-16 04:00 AM,2020,01,16,04,8.4,35,Good,8.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-16 05:00 AM,2020,01,16,05,6.7,28,Good,5.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-16 06:00 AM,2020,01,16,06,6.8,28,Good,7.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-16 07:00 AM,2020,01,16,07,7.4,31,Good,8.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-16 08:00 AM,2020,01,16,08,7.7,32,Good,8.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-16 09:00 AM,2020,01,16,09,8.3,35,Good,9.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-16 10:00 AM,2020,01,16,10,8.1,34,Good,8.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-16 11:00 AM,2020,01,16,11,7.0,29,Good,6.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-16 12:00 PM,2020,01,16,12,7.5,31,Good,8.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-16 01:00 PM,2020,01,16,13,8.7,36,Good,10.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-16 02:00 PM,2020,01,16,14,7.8,33,Good,7.0,UG/M3,1 Hr,Valid
Shanghai,PM2.5 - Principal,2020-01-16 03:00 PM,2020,01,16,15,6.9,29,Good,6.0,UG/M3,1 Hr,Valid
